id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
28916,LFKA,small_airport,"Albertville Airfield",45.627201,6.32972,1033,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Albertville,0,LFKA,,,,https://en.wikipedia.org/wiki/Albertville_Aerodrome,,50,2020-07-11T08:24:40+00:00
4113,LFHS,small_airport,"Bourg-Ceyzériat Airport",46.20090103149414,5.292029857635498,857,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Bourg/Ceyzériat,0,LFHS,,,,https://en.wikipedia.org/wiki/Bourg_-_Ceyz%C3%A9riat_Airport,,50,2008-06-13T14:30:04+00:00
4240,LFTF,small_airport,"Aérodrome de Cuers-Pierrefeu",43.247799,6.1267,266,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Cuers/Pierrefeu,0,LFTF,,,,,,50,2020-05-02T10:48:07+00:00
28891,LFHU,small_airport,"Altiport L'Alpe d'Huez - Henri GIRAUD",45.087399,6.083604,6102,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,"L'Alpe d'Huez",0,LFHU,AHZ,,,https://fr.wikipedia.org/wiki/Altiport_de_l'Alpe_d'Huez,,50,2022-09-11T19:50:54+00:00
28924,LFKX,small_airport,"Méribel Altiport",45.407505,6.577597,5636,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,"Les Allues",0,LFKX,MFX,,,https://en.wikipedia.org/wiki/M%C3%A9ribel_Altiport,,50,2022-09-11T20:08:26+00:00
28830,LFEQ,small_airport,"Quiberon Airport",47.482200622558594,-3.0999999046325684,37,EU,France,FR,Brittany,FR-BRE,BRE,Pontivy,0,LFEQ,,,,,,50,2008-07-31T22:41:57+00:00
4237,LFSR,closed,"Reims-Champagne (BA 112) Air Base",49.310001,4.05,312,EU,France,FR,"Grand Est",FR-GES,GES,Reims/Champagne,0,,,,,,"LFSR, LFSR, RHE",975,2016-10-01T12:58:12+00:00
4058,LFBA,medium_airport,"Agen-La Garenne Airport",44.17470169067383,0.5905560255050659,204,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,"Agen/La Garenne",1,LFBA,AGF,,,https://en.wikipedia.org/wiki/Agen_-_La_Garenne_Aerodrome,,750,2008-06-13T14:30:04+00:00
4173,LFOH,medium_airport,"Le Havre-Octeville Airport",49.534038,0.088406,313,EU,France,FR,Normandy,FR-NOR,NOR,"Le Havre",1,LFOH,LEH,,,https://en.wikipedia.org/wiki/Le_Havre_Octeville_Airport,,750,2022-12-07T11:58:04+00:00
29001,LFSL,medium_airport,Brive-Souillac,45.039722,1.485556,1016,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,"Brive la Gaillarde",1,LFSL,BVE,,http://www.aeroport-brive-vallee-dordogne.fr,https://fr.wikipedia.org/wiki/Aéroport_de_Brive-Souillac,LFSL,500,2019-09-26T16:13:14+00:00
4204,LFQV,medium_airport,"Charleville-Mézières Ardennes-Etienne Riché Airfield",49.783901,4.64708,492,EU,France,FR,"Grand Est",FR-GES,GES,Charleville-Mézières,0,LFQV,,,,,,475,2021-08-27T21:18:16+00:00
4145,LFLV,medium_airport,"Vichy-Charmeil Airport",46.169700622558594,3.4037399291992188,817,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Vichy/Charmeil,0,LFLV,VHY,,,,,375,2008-06-13T14:30:04+00:00
4174,LFOI,medium_airport,Abbeville,50.143501,1.831891,220,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Abbeville,0,LFOI,,,,https://fr.wikipedia.org/wiki/Aérodrome_d'Abbeville,"Aérodrome d'Abbeville",250,2020-05-24T05:23:49+00:00
4057,LFAY,medium_airport,"Aérodrome d'Amiens-Glisy",49.873004,2.387074,208,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Amiens/Glisy,0,LFAY,,,,,,250,2020-05-29T12:55:00+00:00
4110,LFHO,medium_airport,"Aubenas-Ardèche Méridional Airport",44.544203,4.372192,923,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,"Aubenas/Ardèche Méridional",0,LFHO,OBS,,,https://en.wikipedia.org/w/index.php?title=Aubenas_-_Ard%C3%A8che_M%C3%A9ridional_Aerodrome&redirect=no,,250,2018-05-24T17:38:35+00:00
4181,LFOV,medium_airport,"Laval-Entrammes Airport",48.03139877319336,-0.7429860234260559,330,EU,France,FR,Pays-de-la-Loire,FR-PDL,PDL,Laval/Entrammes,0,LFOV,LVA,,,,,250,2008-06-13T14:30:04+00:00
4140,LFLO,medium_airport,"Roanne-Renaison Airport",46.05830001831055,4.001389980316162,1106,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Roanne/Renaison,0,LFLO,RNE,,,,,250,2008-06-13T14:30:04+00:00
28928,LFLK,small_airport,"Aérodrome d'Oyonnax-Arbent",46.279202,5.6675,1755,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,,0,LFLK,,,,,"Jean Coutty",50,2020-05-14T13:46:13+00:00
28939,LFNC,small_airport,"Mont-Dauphin - St-Crépin Airfield",44.701698,6.60028,2963,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,,0,LFNC,SCP,,http://www.stcrepin-aero.com/,,,50,2021-06-13T07:12:37+00:00
4054,LFAQ,small_airport,"Albert-Bray Airport",49.9715003967,2.69765996933,364,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Albert/Bray,0,LFAQ,BYF,,,https://en.wikipedia.org/wiki/Albert_%E2%80%93_Picardie_Airport,,50,2012-02-22T01:29:01+00:00
28937,LFMX,small_airport,"Aérodrome de Château-Arnoux - Saint-Auban",44.060001,5.99139,1509,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Avignon,0,LFMX,,,,,,50,2020-05-03T05:27:19+00:00
4200,LFQM,small_airport,"Aérodrome de Besançon-La Vèze",47.2066,6.083681,1271,EU,France,FR,Bourgogne-Franche-Comté,FR-BFC,BFC,"Besançon/La Vèze",0,LFQM,,,,https://en.wikipedia.org/wiki/Besan%C3%A7on_%E2%80%93_La_V%C3%A8ze_Aerodrome,QBQ,50,2020-04-30T06:43:32+00:00
4134,LFLE,small_airport,"Aérodrome de Chambéry Challes-les-Eaux",45.5611,5.97576,973,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Chambéry/Challes-les-Eaux,0,LFLE,,,,https://en.wikipedia.org/wiki/Chamb%C3%A9ry_Aerodrome,,50,2021-04-27T14:15:03+00:00
28819,LFEB,small_airport,"Dinan - Trélivan Airport",48.444400787353516,-2.1013898849487305,394,EU,France,FR,Brittany,FR-BRE,BRE,Dinan,0,LFEB,,,,http://fr.wikipedia.org/wiki/A%C3%A9roport_de_Dinan_-_Tr%C3%A9livan,,50,2009-06-06T12:19:44+00:00
4085,LFCQ,small_airport,"Aérodrome de Graulhet-Montdragon",43.771099,2.01083,581,EU,France,FR,Occitanie,FR-OCC,OCC,Graulhet/Montdragon,0,LFCQ,,,,,,50,2021-08-26T02:18:35+00:00
28964,LFOO,small_airport,"Les Sables-d'Olonne Talmont Airport",46.476898193359375,-1.7227799892425537,105,EU,France,FR,Pays-de-la-Loire,FR-PDL,PDL,"Les Sables-d'Olonne",0,LFOO,LSO,,,,Talmon-Saint-Hilaire,50,2008-06-13T14:30:04+00:00
28786,LFBS,small_airport,"Biscarrosse Parentis Airport",44.36940002441406,-1.130560040473938,98,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Muret,0,LFBS,,,,,,50,2008-07-31T22:40:32+00:00
4072,LFBR,small_airport,"Aérodrome de Muret - Lherm",43.448898,1.26333,622,EU,France,FR,Occitanie,FR-OCC,OCC,Muret/Lherm,0,LFBR,,,https://www.muret-lherm.aero,https://fr.wikipedia.org/wiki/A%C3%A9rodrome_de_Muret_-_Lherm,,50,2020-05-12T14:36:26+00:00
4182,LFOZ,small_airport,"Orléans – Saint-Denis-de-l'Hôtel Airport",47.8969,2.16333,396,EU,France,FR,"Centre-Val de Loire",FR-CVL,CVL,Orléans,0,LFOZ,ORE,,https://orleans.aeroport.fr/,https://en.wikipedia.org/wiki/Orl%C3%A9ans_%E2%80%93_Saint-Denis-de-l%27H%C3%B4tel_Airport,"Aéroport du Loiret",50,2020-09-04T18:22:16+00:00
4236,LFSP,small_airport,"Pontarlier Airfield",46.903999,6.32737,2683,EU,France,FR,Bourgogne-Franche-Comté,FR-BFC,BFC,Pontarlier,0,LFSP,,,,,,50,2020-04-27T09:38:52+00:00
4192,LFQA,small_airport,"Aérodrome de Reims Prunay",49.208698,4.15658,313,EU,France,FR,"Grand Est",FR-GES,GES,Reims/Prunay,0,LFQA,,,,,,50,2020-04-29T20:21:53+00:00
4114,LFHV,small_airport,"Villefranche-Tarare Airport",45.919983,4.634931,1076,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Villefranche/Tarare,0,LFHV,,,,https://en.wikipedia.org/wiki/Villefranche_-_Tarare_Airport,,50,2012-07-22T08:44:26+00:00
4082,LFCK,medium_airport,"Castres-Mazamet Airport",43.55630111694336,2.289180040359497,788,EU,France,FR,Occitanie,FR-OCC,OCC,Castres/Mazamet,1,LFCK,DCM,,,https://en.wikipedia.org/wiki/Castres-Mazamet_Airport,,750,2008-06-13T14:30:04+00:00
4230,LFSG,medium_airport,"Épinal-Mirecourt Airport",48.325001,6.06998,1084,EU,France,FR,"Grand Est",FR-GES,GES,Épinal/Mirecourt,0,LFSG,EPL,,http://www.epinal-mirecourt.aeroport.fr,https://en.wikipedia.org/wiki/%C3%89pinal_%E2%80%93_Mirecourt_Airport,,750,2021-05-29T07:18:14+00:00
4101,LFEY,medium_airport,"Île d'Yeu Airport",46.71860122680664,-2.3911099433898926,79,EU,France,FR,Pays-de-la-Loire,FR-PDL,PDL,"Île d'Yeu",1,LFEY,IDY,,,https://en.wikipedia.org/wiki/%C3%8Ele_d'Yeu_Aerodrome,,750,2008-06-13T14:30:04+00:00
4066,LFBK,medium_airport,"Montluçon-Guéret Airport",46.222599029541016,2.363960027694702,1497,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Montluçon/Guéret,0,LFBK,MCU,,,,,575,2008-06-13T14:30:04+00:00
4213,LFRI,medium_airport,"La Roche-sur-Yon Airport",46.701900482177734,-1.3786300420761108,299,EU,France,FR,Pays-de-la-Loire,FR-PDL,PDL,"La Roche-sur-Yon/Les Ajoncs",0,LFRI,EDM,,,,,375,2008-06-13T14:30:04+00:00
4203,LFQT,medium_airport,"Merville-Calonne Airport",50.61840057373047,2.642240047454834,61,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Merville/Calonne,0,LFQT,HZB,,,,,325,2008-06-13T14:30:04+00:00
4160,LFMS,medium_airport,"Aérodrome d'Alès Cévennes",44.069698,4.14212,668,EU,France,FR,Occitanie,FR-OCC,OCC,Alès/Deaux,0,LFMS,,,,,,250,2020-05-03T05:23:59+00:00
4080,LFCH,medium_airport,"Aérodrome d'Arcachon-La Teste-de-Buch",44.596401,-1.11083,52,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,"Arcachon/La Teste-de-Buch",0,LFCH,,,https://www.agglo-cobas.fr/mobilites/aerodrome/,https://en.wikipedia.org/wiki/Arcachon_-_La_Teste-de-Buch_Airport,,250,2020-09-14T14:40:21+00:00
4078,LFCC,medium_airport,"Aérodrome de Cahors-Lalbenque",44.351398,1.47528,912,EU,France,FR,Occitanie,FR-OCC,OCC,Cahors/Lalbenque,0,LFCC,ZAO,,,,,250,2020-09-12T08:31:26+00:00
4210,LFRF,medium_airport,"Granville Airport",48.88309860229492,-1.564170002937317,45,EU,France,FR,Normandy,FR-NOR,NOR,Granville,0,LFRF,GFR,,,,,250,2008-06-13T14:30:04+00:00
4199,LFQJ,medium_airport,"Maubeuge-Élesmes Airfield",50.310501,4.03312,452,EU,France,FR,Hauts-de-France,FR-HDF,HDF,Maubeuge/Élesmes,0,LFQJ,,,,,,250,2021-08-27T21:17:19+00:00
4178,LFOQ,small_airport,"Aérodrome de Blois-Le Breuil",47.678502,1.20884,398,EU,France,FR,"Centre-Val de Loire",FR-CVL,CVL,"Blois/Le Breuil",0,LFOQ,,,,https://fr.wikipedia.org/wiki/A%C3%A9rodrome_de_Blois_-_Le_Breuil,XBQ,150,2020-04-30T10:59:07+00:00
4171,LFOD,small_airport,"Aérodrome de Saumur - Saint-Florent",47.256802,-0.115142,269,EU,France,FR,Pays-de-la-Loire,FR-PDL,PDL,Saumur/Saint-Florent,0,LFOD,,,,,,150,2020-05-02T10:52:38+00:00
28953,LFNU,small_airport,"Uzès Airfield",44.084702,4.39528,886,EU,France,FR,Occitanie,FR-OCC,OCC,,0,LFNU,,,,,,50,2019-02-18T08:05:31+00:00
28879,LFHD,small_airport,"Aérodrome de Pierrelatte",44.398899,4.71806,197,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,,0,LFHD,,,,,,50,2021-04-30T13:45:20+00:00
28908,LFJD,small_airport,"Corlier Altiport",46.040531,5.494537,2762,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,,0,LFJD,,,,https://en.wikipedia.org/wiki/Corlier_Aerodrome,,50,2021-04-30T13:25:01+00:00
28857,LFGC,small_airport,"Strasbourg Neuhof Airfield",48.554401,7.77806,456,EU,France,FR,"Grand Est",FR-GES,GES,,0,LFGC,,,,,,50,2019-02-18T11:34:34+00:00
28772,LFAE,small_airport,"Eu Mers Le Treport Airfield",50.069199,1.42667,328,EU,France,FR,Hauts-de-France,FR-HDF,HDF,,0,LFAE,,,,,,50,2018-04-02T00:58:06+00:00
28801,LFDC,small_airport,"Aérodrome de Montendre-Marcillac",45.274399,-0.452222,148,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,,0,LFDC,,,,,,50,2021-08-26T04:01:39+00:00
4129,LFKT,small_airport,"Aérodrome de Corte",42.2919,9.189,1132,EU,France,FR,Corsica,FR-COR,COR,Corte,0,LFKT,,,,,,50,2020-07-11T08:23:14+00:00
4231,LFSH,small_airport,"Haguenau Airfield",48.7943,7.81761,491,EU,France,FR,"Grand Est",FR-GES,GES,Haguenau,0,LFSH,,,,https://en.wikipedia.org/wiki/Haguenau_Airport,,50,2020-04-29T00:13:01+00:00
28935,LFMR,small_airport,"Barcelonnette - Saint-Pons Airfield",44.387198,6.609186,3714,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,"Le Castellet",0,LFMR,BAE,,,https://en.wikipedia.org/wiki/Barcelonnette_%E2%80%93_Saint-Pons_Airport,,50,2022-05-19T05:04:28+00:00
28974,LFPH,small_airport,"Aérodrome de Chelles-le-Pin",48.8978,2.6075,207,EU,France,FR,Île-de-France,FR-IDF,IDF,Paris,0,LFPH,,,,,,50,2020-05-01T12:37:30+00:00
28820,LFEC,small_airport,"Ouessant Airport",48.4632,-5.06358,142,EU,France,FR,Brittany,FR-BRE,BRE,Ushant,0,LFEC,OUI,,,https://en.wikipedia.org/wiki/Ushant_Airport,,50,2021-10-29T20:37:57+00:00
4111,LFHP,medium_airport,"Le Puy-Loudes Airfield",45.0807,3.76289,2731,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,"Le Puy/Loudes",1,LFHP,LPY,,,https://en.wikipedia.org/wiki/Le_Puy_-_Loudes_Airport,,750,2022-05-22T13:33:05+00:00
4121,LFJR,medium_airport,"Angers-Loire Airport",47.560299,-0.312222,194,EU,France,FR,Pays-de-la-Loire,FR-PDL,PDL,TFFR,1,LFJR,ANE,,,https://en.wikipedia.org/wiki/Angers_–_Loire_Airport,,750,2022-04-30T11:44:58+00:00
4139,LFLN,medium_airport,"Saint-Yan Airport",46.412498474121094,4.0132598876953125,796,EU,France,FR,Bourgogne-Franche-Comté,FR-BFC,BFC,Saint-Yan,0,LFLN,SYT,,,,,575,2008-06-13T14:30:04+00:00
4175,LFOJ,medium_airport,"Orléans-Bricy (BA 123) Air Base",47.987801,1.76056,412,EU,France,FR,"Centre-Val de Loire",FR-CVL,CVL,Orléans/Bricy,0,LFOJ,,,,https://en.wikipedia.org/wiki/Orl%C3%A9ans_-_Bricy_Air_Base,,375,2020-09-05T04:44:15+00:00
4081,LFCI,medium_airport,"Albi-Le Séquestre Airport",43.91389846801758,2.1130599975585938,564,EU,France,FR,Occitanie,FR-OCC,OCC,"Albi/Le Séquestre",0,LFCI,LBI,,,,,325,2008-06-13T14:30:04+00:00
4076,LFBX,medium_airport,"Périgueux-Bassillac Airport",45.19810104370117,0.815555989742279,328,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Périgueux/Bassillac,0,LFBX,PGX,,,,,325,2008-06-13T14:30:04+00:00
4164,LFMY,medium_airport,"Salon-de-Provence (BA 701) Air Base",43.60639953613281,5.109250068664551,195,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Salon,0,LFMY,,,,,,300,2008-06-13T14:30:04+00:00
4246,LFXA,medium_airport,"Ambérieu Air Base (BA 278)",45.987301,5.32844,823,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Ambérieu,0,LFXA,,,,https://en.wikipedia.org/wiki/Amb%C3%A9rieu-en-Bugey_Air_Base,,250,2016-09-03T05:15:28+00:00
4093,LFDH,medium_airport,"Auch-Lamothe Airport",43.687801,0.601667,411,EU,France,FR,Occitanie,FR-OCC,OCC,Auch/Lamothe,0,LFDH,,,"http://www.auchaeroport.fr/ (dead link as of 17-sep-2017)",https://fr.wikipedia.org/wiki/Aéroport_Auch_-_Gers,,250,2017-09-17T04:19:50+00:00
4135,LFLH,medium_airport,"Chalon-Champforgeuil Airfield",46.826099,4.81763,623,EU,France,FR,Bourgogne-Franche-Comté,FR-BFC,BFC,Chalon/Champforgueil,0,LFLH,,,,https://en.wikipedia.org/wiki/Chalon_-_Champforgeuil_Airfield,,250,2022-07-28T11:46:05+00:00
4209,LFRE,medium_airport,"La Baule-Escoublac Airport",47.289398193359375,-2.3463900089263916,105,EU,France,FR,Pays-de-la-Loire,FR-PDL,PDL,"La Baule-Escoublac",0,LFRE,LBY,,,,,250,2008-06-13T14:30:04+00:00
4223,LFRU,medium_airport,"Morlaix-Ploujean Airport",48.6031990051,-3.81577992439,272,EU,France,FR,Brittany,FR-BRE,BRE,Morlaix/Ploujean,0,LFRU,MXN,,,https://en.wikipedia.org/wiki/Morlaix_%E2%80%93_Ploujean_Airport,,250,2012-11-22T14:36:10+00:00
4069,LFBN,medium_airport,"Niort-Souché Airport",46.313477,-0.394529,203,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Niort/Souché,0,LFBN,NIT,,,,,250,2016-09-30T06:21:51+00:00
4109,LFGW,medium_airport,"Verdun-Le Rozelier Airfield",49.122398,5.46905,1230,EU,France,FR,"Grand Est",FR-GES,GES,Sommedieue,0,LFGW,,,,,Verdun,250,2022-10-28T18:02:56+00:00
4224,LFRV,medium_airport,"Vannes-Meucon Airport",47.72330093383789,-2.718559980392456,446,EU,France,FR,Brittany,FR-BRE,BRE,Vannes/Meucon,0,LFRV,VNE,,,,,250,2008-06-13T14:30:04+00:00
4106,LFGF,small_airport,"Beaune-Challanges Airport",47.005901,4.89342,656,EU,France,FR,Bourgogne-Franche-Comté,FR-BFC,BFC,Beaune/Challanges,0,LFGF,,,,,,150,2019-04-18T09:44:25+00:00
28880,LFHE,small_airport,"Aérodrome de Romans - Saint-Paul",45.066101,5.10333,594,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,,0,LFHE,,,,,,50,2021-04-30T14:34:21+00:00
28884,LFHI,small_airport,"Morestel Airport",45.687801,5.45361,804,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,,0,LFHI,,,,,,50,2020-04-04T17:26:50+00:00
28909,LFJE,small_airport,"Altiport de La Motte Chalancon",44.4958,5.40285,2887,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,,0,,,LF2625,,,,50,2023-03-22T03:57:38+00:00
28910,LFJF,small_airport,"Aérodrome d'Aubenasson",44.6945,5.15111,810,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,,0,LFJF,,,,,,50,2021-04-30T13:22:28+00:00
28876,LFGZ,small_airport,"Aérodrome de Nuits-Saint-Georges",47.143101,4.96917,797,EU,France,FR,Bourgogne-Franche-Comté,FR-BFC,BFC,,0,LFGZ,,,,,,50,2021-05-01T09:36:15+00:00
28823,LFEI,small_airport,"Briare Chatillon Airport",47.614399,2.78194,539,EU,France,FR,"Centre-Val de Loire",FR-CVL,CVL,,0,LFEI,,,,,,50,2016-11-12T07:23:59+00:00
28998,LFSE,small_airport,"Épinal Dogneville Airfield",48.211899,6.44917,1040,EU,France,FR,"Grand Est",FR-GES,GES,,0,LFSE,,,,,,50,2020-04-26T14:34:31+00:00
28970,LFPA,small_airport,"Aérodrome de Persan-Beaumont",49.165798,2.31306,148,EU,France,FR,Île-de-France,FR-IDF,IDF,,0,LFPA,,,,,,50,2020-05-02T06:09:28+00:00
28972,LFPE,small_airport,"Aérodrome de Meaux-Esbly",48.927799,2.83528,217,EU,France,FR,Île-de-France,FR-IDF,IDF,,0,LFPE,,,,,,50,2020-05-02T06:13:00+00:00
28795,LFCO,small_airport,"Oloron Herrere Airfield",43.1647,-0.560278,984,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,,0,LFCO,,,,,,50,2020-08-16T03:21:27+00:00
28796,LFCP,small_airport,"Pons Avy Airfield",45.57,-0.515,117,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,,0,LFCP,,,,,,50,2020-08-16T03:25:07+00:00
28811,LFDS,small_airport,"Sarlat Domme Airfield",44.793301,1.24472,978,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,,0,LFDS,,,,,,50,2016-11-11T04:31:40+00:00
29019,LFXR,closed,"Rochefort Soubise Airfield",45.930801,-0.995278,13,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,,0,,,,,,"LFXR, LFXR",50,2018-04-02T00:51:07+00:00
28959,LFOF,small_airport,"Aérodrome d'Alençon - Valframbert",48.447498,0.109167,479,EU,France,FR,Normandy,FR-NOR,NOR,,0,LFOF,,,,,,50,2020-05-02T06:08:09+00:00
28971,LFPD,small_airport,"Aérodrome de Bernay-Saint-Martin",49.102798,0.566667,554,EU,France,FR,Normandy,FR-NOR,NOR,,0,LFPD,,,,,,50,2020-05-08T11:13:20+00:00
28901,LFIP,small_airport,"Altiport de Peyresourde Balestas",42.796723,0.436503,5190,EU,France,FR,Occitanie,FR-OCC,OCC,,0,LFIP,,,,https://fr.wikipedia.org/wiki/Altiport_de_Peyresourde-Balestas,,50,2022-09-11T21:12:10+00:00
28941,LFNE,small_airport,"Aérodrome d'Eyguières",43.658298,5.01361,246,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,,0,LFNE,,,,,,50,2020-05-03T05:30:24+00:00
28793,LFCJ,small_airport,"Aérodrome de Jonzac Neulles",45.4842,-0.421389,128,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Albi,0,LFCJ,,,,,,50,2021-08-26T02:08:23+00:00
28996,LFRW,small_airport,"Le Val St Père",48.661701,-1.40444,26,EU,France,FR,Normandy,FR-NOR,NOR,Avranches,0,LFRW,,,,,,50,2020-04-27T10:23:06+00:00
28818,LFEA,small_airport,"Aérodrome de Belle Île",47.325256,-3.201255,171,EU,France,FR,Brittany,FR-BRE,BRE,Bangor,0,LFEA,BIC,,,https://fr.wikipedia.org/wiki/Aérodrome_de_Belle-Île,"Palais-Belle-İle-en-Mer Aerodrome",50,2021-09-26T08:52:15+00:00
28888,LFHN,small_airport,"Aérodrome de Bellegarde - Vouvray",46.123336,5.804858,1624,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Bellegarde-sur-Valserine,0,LFHN,,,,https://fr.wikipedia.org/wiki/A%C3%A9rodrome_de_Bellegarde_-_Vouvray#Histoire,,50,2022-09-11T23:40:54+00:00
28966,LFOS,small_airport,"Aérodrome de Saint-Valery-Vittefleur",49.836102,0.655,272,EU,France,FR,Normandy,FR-NOR,NOR,Blois,0,LFOS,,,,,,50,2020-05-01T12:21:32+00:00
28797,LFCS,small_airport,"Aérodrome de Bordeaux-Léognan-Saucats",44.700298,-0.595556,190,EU,France,FR,Nouvelle-Aquitaine,FR-NAQ,NAQ,Bordeaux-Saucats,0,LFCS,,,,,,50,2021-09-24T09:55:01+00:00
28936,LFMW,small_airport,"Aérodrome de Castelnaudary-Villeneuve",43.312199,1.92111,551,EU,France,FR,Occitanie,FR-OCC,OCC,"Castelnaudary Villeneuve",0,LFMW,,,,,,50,2020-05-03T05:25:36+00:00
28965,LFOR,small_airport,"Aérodrome de Chartres-Métropole",48.4589,1.52389,509,EU,France,FR,"Centre-Val de Loire",FR-CVL,CVL,"Chartres / Champhol",0,LFOR,,,,https://en.wikipedia.org/wiki/Chartres_%E2%80%93_Champhol_Aerodrome,"Champhol, A-40",50,2020-05-02T06:16:12+00:00
28979,LFPX,small_airport,"Chavenay-Villepreux Airfield",48.842323,1.9805,426,EU,France,FR,Île-de-France,FR-IDF,IDF,Chavenay,0,LFPX,,,,,,50,2022-12-07T12:05:42+00:00
28770,LFAB,small_airport,"St Aubin Airport",49.88249969482422,1.085279941558838,344,EU,France,FR,Normandy,FR-NOR,NOR,Dieppe,0,LFAB,DPE,,,,,50,2008-07-31T22:40:04+00:00
28963,LFON,small_airport,"Aérodrome de Dreux - Vernouillet",48.706699,1.36278,443,EU,France,FR,"Centre-Val de Loire",FR-CVL,CVL,Dreux,0,LFON,,,,,,50,2020-04-30T09:30:51+00:00
29004,LFSW,small_airport,"Épernay Plivot Airfield",49.004461,4.085342,289,EU,France,FR,"Grand Est",FR-GES,GES,Épernay,0,LFSW,,,http://www.aeroclub-epernay.com/,https://fr.wikipedia.org/wiki/A%C3%A9rodrome_d%27%C3%89pernay_-_Plivot,,50,2019-10-24T09:35:16+00:00
28933,LFMF,small_airport,"Fayence Glider Field",43.6112,6.69715,741,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Fayence,0,LFMF,,,,,Tourrettes,50,2020-07-11T07:47:22+00:00
28968,LFOX,small_airport,"Aérodrome d'Étampes-Mondésir",48.381901,2.07528,494,EU,France,FR,Île-de-France,FR-IDF,IDF,Guillerval,0,LFOX,,,,,,50,2020-04-30T08:19:12+00:00
30241,LFPI,heliport,"Paris Issy-les-Moulineaux Heliport",48.833302,2.27278,112,EU,France,FR,Île-de-France,FR-IDF,IDF,Issy-les-Moulineaux,0,LFPI,,,,,,50,2023-04-29T08:04:49+00:00
4108,LFGK,small_airport,"Joigny Airport",47.992199,3.39222,732,EU,France,FR,Bourgogne-Franche-Comté,FR-BFC,BFC,Joigny,0,LFGK,,,,,,50,2023-05-07T04:39:33+00:00
28976,LFPP,small_airport,"Le Plessis-Belleville Airfield",49.108837,2.736138,387,EU,France,FR,Hauts-de-France,FR-HDF,HDF,"Le Plessis-Belleville",0,LFPP,,,,https://fr.wikipedia.org/wiki/A%C3%A9rodrome_du_Plessis-Belleville,,50,2020-04-27T10:24:13+00:00
4165,LFMZ,small_airport,"Lézignan-Corbières Airfield",43.1758,2.73417,207,EU,France,FR,Occitanie,FR-OCC,OCC,Lézignan-Corbières,0,LFMZ,,,,,,50,2019-04-28T11:18:52+00:00
